,FXE,FXE,FXE,FXE,FXE,FXE,FXF,FXF,FXF,FXF,FXF,FXF,FXY,FXY,FXY,FXY,FXY,FXY,GBTC,GBTC,GBTC,GBTC,GBTC,GBTC
,Adj Close,Close,High,Low,Open,Volume,Adj Close,Close,High,Low,Open,Volume,Adj Close,Close,High,Low,Open,Volume,Adj Close,Close,High,Low,Open,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-14,104.56610107421875,107.44000244140625,107.62000274658203,107.18000030517578,107.2300033569336,78900,97.42906188964844,97.4800033569336,97.69999694824219,97.4800033569336,97.52999877929688,26600.0,88.2699966430664,88.2699966430664,88.3499984741211,88.19000244140625,88.19000244140625,18600.0,9.734999656677246,9.734999656677246,9.779999732971191,9.4399995803833,9.569999694824219,1716900.0
2020-07-15,104.75102996826172,107.62999725341797,108.0199966430664,107.55999755859375,107.95999908447266,88200,96.9193344116211,96.97000122070312,97.4000015258789,96.9000015258789,97.4000015258789,67300.0,88.55999755859375,88.55999755859375,88.7699966430664,88.52999877929688,88.72000122070312,29200.0,9.470000267028809,9.470000267028809,9.729999542236328,9.4399995803833,9.729999542236328,1985900.0
2020-07-16,104.49798583984375,107.37000274658203,107.9000015258789,107.25,107.66000366210938,69000,96.90933227539062,96.95999908447266,97.18000030517578,96.91999816894531,96.91999816894531,28300.0,88.20999908447266,88.20999908447266,88.44999694824219,88.16999816894531,88.36000061035156,38400.0,9.3100004196167,9.3100004196167,9.470000267028809,9.300000190734863,9.3100004196167,2400700.0
2020-07-17,105.00406646728516,107.88999938964844,107.93000030517578,107.73999786376953,107.73999786376953,76500,97.67893981933594,97.7300033569336,97.7300033569336,97.48999786376953,97.5,23300.0,88.55000305175781,88.55000305175781,88.55000305175781,88.30999755859375,88.33999633789062,46000.0,9.539999961853027,9.539999961853027,9.550000190734863,9.130000114440918,9.390000343322754,2592600.0
2020-07-20,105.09166717529297,107.9800033569336,107.9800033569336,107.56999969482422,107.7699966430664,101300,97.55900573730469,97.61000061035156,97.62999725341797,97.47000122070312,97.62999725341797,78300.0,88.2300033569336,88.2300033569336,88.47000122070312,88.20999908447266,88.41999816894531,23400.0,9.420000076293945,9.420000076293945,9.600000381469727,9.25,9.579999923706055,2752400.0
2020-07-21,105.78267669677734,108.69000244140625,108.83999633789062,107.87000274658203,107.9000015258789,185000,98.15868377685547,98.20999908447266,98.30000305175781,97.58000183105469,97.62000274658203,59800.0,88.6500015258789,88.6500015258789,88.7300033569336,88.37999725341797,88.37999725341797,40400.0,9.869999885559082,9.869999885559082,10.09000015258789,9.729999542236328,9.970000267028809,4893500.0
2020-07-22,106.25958251953125,109.18000030517578,109.41000366210938,109.05999755859375,109.27999877929688,130300,98.50849914550781,98.55999755859375,98.62000274658203,98.36000061035156,98.45999908447266,61800.0,88.37000274658203,88.37000274658203,88.4000015258789,88.25,88.4000015258789,27800.0,10.079999923706055,10.079999923706055,10.119999885559082,9.779999732971191,9.90999984741211,4236500.0
2020-07-23,106.41529083251953,109.33999633789062,109.62999725341797,108.97000122070312,109.0,130800,98.88829803466797,98.94000244140625,99.08000183105469,98.69999694824219,98.73999786376953,72500.0,88.62999725341797,88.62999725341797,88.73999786376953,88.37000274658203,88.37999725341797,34100.0,10.489999771118164,10.489999771118164,10.670000076293945,10.260000228881836,10.34000015258789,7679000.0
2020-07-24,106.84351348876953,109.77999877929688,109.8499984741211,109.38999938964844,109.55000305175781,261800,99.25811004638672,99.30999755859375,99.41000366210938,99.05999755859375,99.0999984741211,94900.0,89.3499984741211,89.3499984741211,89.58000183105469,89.2699966430664,89.2699966430664,130500.0,10.380000114440918,10.380000114440918,10.619999885559082,10.050000190734863,10.40999984741211,4388300.0
2020-07-27,107.78756713867188,110.75,111.08000183105469,110.6500015258789,110.66000366210938,594300,99.46798706054688,99.5199966430664,99.70999908447266,99.30000305175781,99.31999969482422,167300.0,89.81999969482422,89.81999969482422,90.05999755859375,89.80000305175781,89.80999755859375,99800.0,12.149999618530273,12.149999618530273,12.350000381469727,11.199999809265137,11.510000228881836,20524200.0
2020-07-28,107.50532531738281,110.45999908447266,110.72000122070312,110.43000030517578,110.62000274658203,468900,99.73786163330078,99.79000091552734,100.08999633789062,99.7300033569336,100.0199966430664,124200.0,90.11000061035156,90.11000061035156,90.20999908447266,90.01000213623047,90.05000305175781,74100.0,12.529999732971191,12.529999732971191,13.199999809265137,12.210000038146973,12.460000038146973,19221600.0
2020-07-29,108.06006622314453,111.02999877929688,111.30999755859375,110.7699966430664,110.80000305175781,220900,100.24759674072266,100.30000305175781,100.44999694824219,99.9000015258789,99.91999816894531,75000.0,90.1500015258789,90.1500015258789,90.31999969482422,90.05000305175781,90.13999938964844,60100.0,12.350000381469727,12.350000381469727,13.069999694824219,12.25,12.90999984741211,11708100.0
2020-07-30,108.70243072509766,111.69000244140625,111.69000244140625,111.01000213623047,111.16999816894531,248100,100.69734954833984,100.75,100.7699966430664,100.30999755859375,100.47000122070312,59700.0,90.4000015258789,90.4000015258789,90.4000015258789,90.05000305175781,90.13999938964844,63100.0,12.225000381469727,12.225000381469727,12.329999923706055,11.710000038146973,11.949999809265137,8190900.0
2020-07-31,108.08927154541016,111.05999755859375,111.70999908447266,110.9000015258789,111.48999786376953,264700,100.09766387939453,100.1500015258789,100.72000122070312,100.0999984741211,100.51000213623047,85900.0,89.43000030517578,89.43000030517578,89.79000091552734,89.29000091552734,89.77999877929688,127300.0,12.8149995803833,12.8149995803833,13.100000381469727,12.119999885559082,12.319999694824219,8779600.0
2020-08-03,107.91409301757812,110.87999725341797,110.9000015258789,110.30999755859375,110.41000366210938,320700,99.75785064697266,99.80999755859375,99.80999755859375,99.12000274658203,99.29000091552734,143800.0,89.36000061035156,89.36000061035156,89.37000274658203,88.93000030517578,89.01000213623047,83500.0,13.34000015258789,13.34000015258789,13.449999809265137,12.6899995803833,13.010000228881836,10284800.0
2020-08-04,108.28394317626953,111.26000213623047,111.27999877929688,110.5199966430664,110.55999755859375,318700,100.23759460449219,100.29000091552734,100.30000305175781,99.80999755859375,99.88999938964844,59000.0,89.62999725341797,89.62999725341797,89.63999938964844,89.20999908447266,89.22000122070312,199800.0,13.199999809265137,13.199999809265137,13.270000457763672,12.619999885559082,12.970000267028809,6746900.0
2020-08-05,108.81922149658203,111.80999755859375,112.2300033569336,111.77999877929688,111.95999908447266,319000,100.72734069824219,100.77999877929688,101.19000244140625,100.76000213623047,100.95999908447266,66400.0,89.62999725341797,89.62999725341797,89.87999725341797,89.61000061035156,89.72000122070312,141600.0,13.84000015258789,13.84000015258789,14.0,13.649999618530273,13.800000190734863,8267500.0
2020-08-06,108.94575500488281,111.94000244140625,112.11000061035156,111.44999694824219,111.68000030517578,143600,100.57742309570312,100.62999725341797,100.80000305175781,100.37000274658203,100.79000091552734,67200.0,89.7300033569336,89.7300033569336,89.87999725341797,89.58000183105469,89.77999877929688,123600.0,14.4399995803833,14.4399995803833,14.449999809265137,13.859999656677246,14.010000228881836,8523500.0
2020-08-07,108.12821197509766,111.0999984741211,111.19999694824219,110.80999755859375,110.97000122070312,280000,100.21760559082031,100.2699966430664,100.30999755859375,99.9800033569336,100.08000183105469,52900.0,89.33999633789062,89.33999633789062,89.5199966430664,89.30000305175781,89.5199966430664,44300.0,13.0600004196167,13.0600004196167,14.3100004196167,12.619999885559082,14.260000228881836,11708100.0
2020-08-10,107.70970916748047,110.66999816894531,111.11000061035156,110.62999725341797,110.91000366210938,134000,99.97772979736328,100.02999877929688,100.16000366210938,99.91999816894531,99.91999816894531,50000.0,89.30000305175781,89.30000305175781,89.5,89.30000305175781,89.33999633789062,54100.0,13.6899995803833,13.6899995803833,14.199999809265137,13.420000076293945,13.699999809265137,8034500.0
2020-08-11,107.66105651855469,110.62000274658203,111.11000061035156,110.52999877929688,110.91999816894531,120900,99.74786376953125,99.80000305175781,100.23999786376953,99.75,100.1500015258789,35900.0,88.8499984741211,88.8499984741211,89.12999725341797,88.70999908447266,89.12999725341797,68600.0,12.550000190734863,12.550000190734863,13.350000381469727,12.5,13.329999923706055,7959400.0
2020-08-12,108.13794708251953,111.11000061035156,111.33999633789062,110.94999694824219,111.16000366210938,64200,100.27758026123047,100.33000183105469,100.5999984741211,100.33000183105469,100.41999816894531,18800.0,88.58999633789062,88.58999633789062,88.69999694824219,88.4800033569336,88.66000366210938,210200.0,13.107000350952148,13.107000350952148,13.329999923706055,12.8100004196167,12.949999809265137,4309600.0
2020-08-13,108.32286071777344,111.30000305175781,111.83000183105469,111.16999816894531,111.54000091552734,82200,100.49746704101562,100.55000305175781,100.75,100.47000122070312,100.58000183105469,24000.0,88.52999877929688,88.52999877929688,88.66000366210938,88.43000030517578,88.5199966430664,39200.0,13.109999656677246,13.109999656677246,13.239999771118164,12.920000076293945,13.100000381469727,3470800.0
2020-08-14,108.57591247558594,111.55999755859375,111.68000030517578,111.33000183105469,111.45999908447266,82400,100.60741424560547,100.66000366210938,100.72000122070312,100.54000091552734,100.66000366210938,29100.0,88.81999969482422,88.81999969482422,88.94000244140625,88.77999877929688,88.79000091552734,97000.0,13.399999618530273,13.399999618530273,13.670000076293945,13.170000076293945,13.5,5142900.0
2020-08-17,108.87760162353516,111.87000274658203,111.95999908447266,111.73999786376953,111.77999877929688,95300,100.96720886230469,101.0199966430664,101.12000274658203,100.8499984741211,100.87000274658203,51000.0,89.27999877929688,89.27999877929688,89.31999969482422,89.11000061035156,89.11000061035156,153000.0,14.75,14.75,14.779999732971191,13.850000381469727,13.979999542236328,11442200.0
2020-08-18,109.47129821777344,112.4800033569336,112.76000213623047,112.33999633789062,112.66999816894531,200500,101.27705383300781,101.33000183105469,101.55999755859375,101.2300033569336,101.4800033569336,46500.0,89.77999877929688,89.77999877929688,89.87999725341797,89.70999908447266,89.79000091552734,68100.0,14.390000343322754,14.390000343322754,14.770000457763672,13.899999618530273,14.760000228881836,8220200.0
2020-08-19,108.65376281738281,111.63999938964844,112.58999633789062,111.48999786376953,112.55000305175781,146900,100.08767700195312,100.13999938964844,100.95999908447266,100.05999755859375,100.8499984741211,86500.0,89.2300033569336,89.2300033569336,89.83000183105469,89.18000030517578,89.75,161900.0,13.710000038146973,13.710000038146973,14.369999885559082,13.649999618530273,14.050000190734863,6486600.0
2020-08-20,108.79973602294922,111.79000091552734,111.80999755859375,111.29000091552734,111.31999969482422,68500,100.76732635498047,100.81999969482422,100.81999969482422,100.31999969482422,100.36000061035156,31400.0,89.44000244140625,89.44000244140625,89.45999908447266,89.2699966430664,89.30999755859375,98100.0,14.15999984741211,14.15999984741211,14.3100004196167,13.789999961853027,13.899999618530273,4876700.0
2020-08-21,108.15739440917969,111.12999725341797,111.12999725341797,110.7699966430664,111.0,198500,100.3375473022461,100.38999938964844,100.38999938964844,100.13999938964844,100.31999969482422,43200.0,89.41000366210938,89.41000366210938,89.48999786376953,89.23999786376953,89.48999786376953,135100.0,13.579999923706055,13.579999923706055,14.079999923706055,13.5,14.069999694824219,5082200.0
2020-08-24,108.13794708251953,111.11000061035156,111.52999877929688,111.04000091552734,111.52999877929688,207200,100.30757141113281,100.36000061035156,100.69999694824219,100.33999633789062,100.69999694824219,16700.0,89.25,89.25,89.5,89.25,89.38999938964844,23300.0,13.720000267028809,13.720000267028809,13.960000038146973,13.569999694824219,13.859999656677246,3126200.0
2020-08-25,108.4883041381836,111.47000122070312,111.58000183105469,111.2699966430664,111.51000213623047,326900,100.75732421875,100.80999755859375,100.83000183105469,100.62000274658203,100.75,31400.0,88.91999816894531,88.91999816894531,89.0,88.79000091552734,88.9800033569336,28100.0,13.0,13.0,13.520000457763672,12.579999923706055,13.510000228881836,8036000.0
2020-08-26,108.45911407470703,111.44000244140625,111.55999755859375,111.13999938964844,111.13999938964844,137400,100.64738464355469,100.69999694824219,100.8499984741211,100.44999694824219,100.44999694824219,32400.0,89.25,89.25,89.27999877929688,89.0,89.0,17600.0,13.390000343322754,13.390000343322754,13.470000267028809,12.710000038146973,13.050000190734863,4200600.0
2020-08-27,108.38126373291016,111.36000061035156,111.9800033569336,110.87000274658203,111.87000274658203,300100,100.62739562988281,100.68000030517578,101.05000305175781,100.33999633789062,101.05000305175781,39300.0,88.7300033569336,88.7300033569336,89.44999694824219,88.66999816894531,89.44999694824219,49900.0,12.890000343322754,12.890000343322754,13.675000190734863,12.680000305175781,13.510000228881836,4478400.0
2020-08-28,109.1014633178711,112.0999984741211,112.19000244140625,111.83999633789062,112.02999877929688,117400,101.11713409423828,101.16999816894531,101.31999969482422,100.94999694824219,101.05000305175781,58900.0,89.73999786376953,89.73999786376953,89.87000274658203,89.66999816894531,89.7300033569336,82800.0,13.199999809265137,13.199999809265137,13.3149995803833,13.09000015258789,13.100000381469727,2883100.0
2020-08-31,109.41289520263672,112.41999816894531,112.7300033569336,112.31999969482422,112.4800033569336,112500,101.1671142578125,101.22000122070312,101.62999725341797,101.20999908447266,101.4000015258789,52600.0,89.30999755859375,89.30999755859375,89.41000366210938,89.18000030517578,89.23999786376953,26500.0,13.529999732971191,13.529999732971191,13.739999771118164,13.470000267028809,13.550000190734863,3808100.0
2020-09-01,109.21826171875,112.22000122070312,113.04000091552734,112.1500015258789,113.0,227600,100.52745056152344,100.58000183105469,101.0199966430664,100.52999877929688,101.0199966430664,203800.0,89.30999755859375,89.30999755859375,89.37000274658203,89.11000061035156,89.37000274658203,34800.0,13.850000381469727,13.850000381469727,14.199999809265137,13.65999984741211,13.890000343322754,5302400.0
2020-09-02,108.63428497314453,111.62000274658203,111.62999725341797,111.38999938964844,111.52999877929688,147900,100.32754516601562,100.37999725341797,100.43000030517578,100.16999816894531,100.27999877929688,89100.0,89.06999969482422,89.06999969482422,89.1500015258789,88.97000122070312,89.06999969482422,27200.0,13.194999694824219,13.194999694824219,13.239999771118164,12.869999885559082,13.09000015258789,5984800.0
2020-09-03,108.68295288085938,111.66999816894531,111.76000213623047,111.33000183105469,111.62999725341797,256800,100.56743621826172,100.62000274658203,100.66999816894531,100.36000061035156,100.48999786376953,48100.0,89.12999725341797,89.12999725341797,89.2300033569336,88.9000015258789,88.98999786376953,43100.0,12.020000457763672,12.020000457763672,12.890000343322754,11.960000038146973,12.699999809265137,11265000.0
2020-09-04,108.56617736816406,111.55000305175781,111.63999938964844,110.9800033569336,111.18000030517578,240500,100.17764282226562,100.2300033569336,100.2699966430664,99.80000305175781,100.12999725341797,37700.0,89.05000305175781,89.05000305175781,89.0999984741211,88.81999969482422,88.9000015258789,68200.0,12.010000228881836,12.010000228881836,12.119999885559082,10.800000190734863,11.90999984741211,9126900.0
2020-09-08,107.98223114013672,110.94999694824219,111.1500015258789,110.83999633789062,110.98999786376953,87100,99.58793640136719,99.63999938964844,99.8499984741211,99.48999786376953,99.70999908447266,61000.0,89.16000366210938,89.16000366210938,89.33000183105469,89.1500015258789,89.26000213623047,18900.0,11.109999656677246,11.109999656677246,11.630000114440918,11.010000228881836,11.359999656677246,6846400.0
2020-09-09,108.21578216552734,111.19000244140625,111.41000366210938,111.12999725341797,111.30999755859375,87100,100.19762420654297,100.25,100.26000213623047,99.94000244140625,99.94999694824219,28400.0,89.08000183105469,89.08000183105469,89.12000274658203,89.01000213623047,89.11000061035156,39000.0,11.557999610900879,11.557999610900879,11.649999618530273,11.430000305175781,11.550000190734863,2916300.0
2020-09-10,108.33260345458984,111.30999755859375,112.22000122070312,111.2300033569336,112.08000183105469,75900,100.37752532958984,100.43000030517578,101.0199966430664,100.41000366210938,100.93000030517578,18000.0,89.1500015258789,89.1500015258789,89.19000244140625,89.05999755859375,89.19000244140625,20600.0,11.369999885559082,11.369999885559082,12.050000190734863,11.300000190734863,11.649999618530273,4737700.0
2020-09-11,108.54669952392578,111.52999877929688,111.58999633789062,111.37999725341797,111.58999633789062,40400,100.54743957519531,100.5999984741211,100.6500015258789,100.5,100.6500015258789,16400.0,89.16999816894531,89.16999816894531,89.19000244140625,89.05000305175781,89.08999633789062,45900.0,11.220000267028809,11.220000267028809,11.520000457763672,11.119999885559082,11.489999771118164,2583600.0
2020-09-14,108.74134826660156,111.7300033569336,111.93000030517578,111.69000244140625,111.87000274658203,36300,100.64738464355469,100.69999694824219,100.91000366210938,100.69999694824219,100.8499984741211,23200.0,89.48999786376953,89.48999786376953,89.61000061035156,89.37000274658203,89.37000274658203,24500.0,11.859999656677246,11.859999656677246,11.960000038146973,11.649999618530273,11.869999885559082,3742600.0
2020-09-15,108.58563232421875,111.56999969482422,111.8499984741211,111.5,111.83000183105469,34000,100.64738464355469,100.69999694824219,100.91000366210938,100.62000274658203,100.88999938964844,40200.0,89.69999694824219,89.69999694824219,89.81999969482422,89.62000274658203,89.7699966430664,25300.0,11.949999809265137,11.949999809265137,12.149999618530273,11.829999923706055,12.140000343322754,3355800.0
2020-09-16,108.15739440917969,111.12999725341797,111.68000030517578,111.01000213623047,111.68000030517578,68600,100.37752532958984,100.43000030517578,100.87000274658203,100.4000015258789,100.8499984741211,33100.0,90.04000091552734,90.04000091552734,90.2300033569336,90.01000213623047,90.0999984741211,66300.0,12.0600004196167,12.0600004196167,12.390000343322754,12.020000457763672,12.079999923706055,4595900.0
2020-09-17,108.58563232421875,111.56999969482422,111.58999633789062,111.06999969482422,111.16000366210938,31700,100.63739013671875,100.69000244140625,100.69000244140625,100.37000274658203,100.47000122070312,10300.0,90.37000274658203,90.37000274658203,90.41000366210938,90.20999908447266,90.4000015258789,42000.0,11.930000305175781,11.930000305175781,12.0,11.720000267028809,11.9399995803833,2884600.0
2020-09-18,108.58563232421875,111.56999969482422,111.75,111.36000061035156,111.51000213623047,100200,100.35753631591797,100.41000366210938,100.58000183105469,100.33000183105469,100.51000213623047,32500.0,90.41999816894531,90.41999816894531,90.68000030517578,90.37000274658203,90.48999786376953,74900.0,11.739999771118164,11.739999771118164,12.079999923706055,11.710000038146973,12.0,2565700.0
2020-09-21,107.8167953491211,110.77999877929688,110.86000061035156,110.47000122070312,110.83999633789062,105300,99.8777847290039,99.93000030517578,100.04000091552734,99.69999694824219,99.9800033569336,36200.0,90.29000091552734,90.29000091552734,90.56999969482422,90.18000030517578,90.56999969482422,55000.0,11.140000343322754,11.140000343322754,11.479999542236328,10.920000076293945,11.479999542236328,5809900.0
2020-09-22,107.31070709228516,110.26000213623047,110.72000122070312,110.08999633789062,110.68000030517578,132300,99.43802642822266,99.48999786376953,99.88999938964844,99.30000305175781,99.87000274658203,44600.0,90.12999725341797,90.12999725341797,90.37000274658203,89.98999786376953,90.37000274658203,71000.0,11.270000457763672,11.270000457763672,11.324999809265137,11.069999694824219,11.180000305175781,2399800.0
2020-09-23,106.88243865966797,109.81999969482422,110.18000030517578,109.69999694824219,110.05000305175781,134300,98.90827941894531,98.95999908447266,99.2699966430664,98.9000015258789,99.12999725341797,32600.0,89.73999786376953,89.73999786376953,89.91999816894531,89.62000274658203,89.87999725341797,21300.0,10.609999656677246,10.609999656677246,11.350000381469727,10.529999732971191,11.270000457763672,6177300.0
2020-09-24,106.93112182617188,109.87000274658203,110.0,109.5,109.62999725341797,135300,98.57846069335938,98.62999725341797,98.80000305175781,98.5,98.77999877929688,56800.0,89.69999694824219,89.69999694824219,89.75,89.62999725341797,89.73999786376953,36100.0,11.170000076293945,11.170000076293945,11.279999732971191,10.449999809265137,10.569999694824219,5799400.0
2020-09-25,106.51261138916016,109.44000244140625,109.55999755859375,109.31999969482422,109.51000213623047,131600,98.32859802246094,98.37999725341797,98.47000122070312,98.31999969482422,98.47000122070312,43100.0,89.52999877929688,89.52999877929688,89.63999938964844,89.48999786376953,89.63999938964844,11300.0,11.229999542236328,11.229999542236328,11.369999885559082,10.90999984741211,11.09000015258789,4083700.0
2020-09-28,106.9116439819336,109.8499984741211,109.94999694824219,109.62999725341797,109.87000274658203,75900,98.85832977294922,98.91000366210938,98.91000366210938,98.41000366210938,98.58999633789062,22700.0,89.66999816894531,89.66999816894531,89.66999816894531,89.5,89.63999938964844,23300.0,11.15999984741211,11.15999984741211,11.550000190734863,11.0,11.489999771118164,3950600.0
2020-09-29,107.55399322509766,110.51000213623047,110.56999969482422,110.19000244140625,110.19000244140625,124700,99.27810668945312,99.33000183105469,99.41999816894531,99.11000061035156,99.11000061035156,32800.0,89.5,89.5,89.56999969482422,89.45999908447266,89.56999969482422,20300.0,11.029999732971191,11.029999732971191,11.199999809265137,10.850000381469727,11.140000343322754,3976900.0
2020-09-30,107.417724609375,110.37000274658203,110.58999633789062,110.0,110.23999786376953,100600,99.12818145751953,99.18000030517578,99.62999725341797,98.87999725341797,99.0999984741211,27100.0,89.62000274658203,89.62000274658203,89.66999816894531,89.41999816894531,89.4800033569336,24300.0,10.970000267028809,10.970000267028809,11.100000381469727,10.0,10.899999618530273,3837200.0
2020-10-01,107.63184356689453,110.58999633789062,110.66000366210938,110.37000274658203,110.4800033569336,67600,99.46798706054688,99.5199966430664,99.56999969482422,99.37999725341797,99.51000213623047,30000.0,89.58999633789062,89.58999633789062,89.61000061035156,89.44999694824219,89.44999694824219,19300.0,10.869999885559082,10.869999885559082,11.265000343322754,10.65999984741211,11.199999809265137,5354100.0
2020-10-02,107.27176666259766,110.22000122070312,110.37000274658203,110.16000366210938,110.2300033569336,57900,99.19815826416016,99.25,99.33000183105469,99.19999694824219,99.2300033569336,10000.0,89.69999694824219,89.69999694824219,89.83000183105469,89.69999694824219,89.77999877929688,32100.0,10.859999656677246,10.859999656677246,10.880000114440918,10.600000381469727,10.739999771118164,4364700.0
2020-10-05,107.96277618408203,110.93000030517578,111.02999877929688,110.7699966430664,110.7699966430664,199700,99.78782653808594,99.83999633789062,99.91000366210938,99.75,99.76000213623047,48200.0,89.4000015258789,89.4000015258789,89.58000183105469,89.37000274658203,89.58000183105469,22300.0,11.279999732971191,11.279999732971191,11.279999732971191,10.989999771118164,11.050000190734863,2245700.0
2020-10-06,107.62211608886719,110.58000183105469,111.05000305175781,110.47000122070312,111.02999877929688,159300,99.62791442871094,99.68000030517578,100.02999877929688,99.55000305175781,100.02999877929688,29500.0,89.56999969482422,89.56999969482422,89.5999984741211,89.47000122070312,89.5,27900.0,10.845000267028809,10.845000267028809,11.300000190734863,10.729999542236328,11.279999732971191,3713100.0
2020-10-07,107.71943664550781,110.68000030517578,110.83999633789062,110.62000274658203,110.80999755859375,310500,99.56795501708984,99.62000274658203,99.73999786376953,99.5999984741211,99.68000030517578,29000.0,89.1500015258789,89.1500015258789,89.2699966430664,89.11000061035156,89.2699966430664,36600.0,10.970000267028809,10.970000267028809,11.020000457763672,10.850000381469727,11.020000457763672,2491400.0
2020-10-08,107.69023895263672,110.6500015258789,110.66999816894531,110.41999816894531,110.55000305175781,309400,99.58793640136719,99.63999938964844,99.66000366210938,99.37999725341797,99.41000366210938,27700.0,89.19999694824219,89.19999694824219,89.23999786376953,89.16000366210938,89.20999908447266,35200.0,11.859999656677246,11.859999656677246,11.989999771118164,11.270000457763672,11.300000190734863,6808000.0
2020-10-09,108.30338287353516,111.27999877929688,111.30999755859375,111.05000305175781,111.16000366210938,231300,100.37752532958984,100.43000030517578,100.44999694824219,100.11000061035156,100.18000030517578,26700.0,89.55999755859375,89.55999755859375,89.55999755859375,89.33000183105469,89.3499984741211,24800.0,11.770000457763672,11.770000457763672,12.300000190734863,11.699999809265137,12.15999984741211,6581000.0
2020-10-12,108.1768569946289,111.1500015258789,111.19000244140625,111.05999755859375,111.11000061035156,173700,100.42749786376953,100.4800033569336,100.52999877929688,100.43000030517578,100.48999786376953,17100.0,89.76000213623047,89.76000213623047,89.83000183105469,89.70999908447266,89.7699966430664,25700.0,12.664999961853027,12.664999961853027,12.979999542236328,12.0,12.239999771118164,9525100.0
2020-10-13,107.61238098144531,110.56999969482422,110.73999786376953,110.37999725341797,110.73999786376953,261500,99.86778259277344,99.91999816894531,100.2300033569336,99.83999633789062,100.2300033569336,38200.0,89.62999725341797,89.62999725341797,89.66999816894531,89.5199966430664,89.55000305175781,28300.0,12.380000114440918,12.380000114440918,12.5600004196167,12.149999618530273,12.550000190734863,4435000.0
2020-10-14,107.63184356689453,110.58999633789062,110.73999786376953,110.48999786376953,110.68000030517578,286000,100.06768798828125,100.12000274658203,100.2300033569336,99.9800033569336,100.05000305175781,28900.0,89.9800033569336,89.9800033569336,89.98999786376953,89.8499984741211,89.87000274658203,14500.0,12.199999809265137,12.199999809265137,12.779999732971191,12.0,12.529999732971191,4796100.0
2020-10-15,107.20362091064453,110.1500015258789,110.1500015258789,109.9800033569336,110.05000305175781,362900,99.80782318115234,99.86000061035156,99.9800033569336,99.80000305175781,99.8499984741211,16300.0,89.68000030517578,89.68000030517578,89.83999633789062,89.62999725341797,89.81999969482422,17700.0,12.449999809265137,12.449999809265137,12.489999771118164,11.9399995803833,12.100000381469727,3897200.0
2020-10-16,107.32039642333984,110.2699966430664,110.43000030517578,110.22000122070312,110.43000030517578,331800,99.77783966064453,99.83000183105469,100.05999755859375,99.77999877929688,100.05999755859375,21000.0,89.66000366210938,89.66000366210938,89.7699966430664,89.63999938964844,89.7699966430664,50400.0,12.430000305175781,12.430000305175781,12.5,12.220000267028809,12.399999618530273,3541700.0
2020-10-19,107.77784729003906,110.73999786376953,110.95999908447266,110.72000122070312,110.8499984741211,153900,100.30757141113281,100.36000061035156,100.47000122070312,100.33999633789062,100.41000366210938,29500.0,89.68000030517578,89.68000030517578,89.72000122070312,89.62999725341797,89.70999908447266,19100.0,12.829999923706055,12.829999923706055,13.130000114440918,12.680000305175781,12.949999809265137,6480300.0
2020-10-20,108.27420806884766,111.25,111.41000366210938,111.16000366210938,111.19000244140625,314300,100.63739013671875,100.69000244140625,100.8499984741211,100.62999725341797,100.62999725341797,17100.0,89.62999725341797,89.62999725341797,89.68000030517578,89.43000030517578,89.43000030517578,23500.0,13.305000305175781,13.305000305175781,13.4399995803833,13.085000038146973,13.210000038146973,7321300.0
2020-10-21,108.5953598022461,111.58000183105469,111.79000091552734,111.45999908447266,111.47000122070312,352700,100.86726379394531,100.91999816894531,101.12999725341797,100.91999816894531,100.94000244140625,25900.0,90.4000015258789,90.4000015258789,90.56999969482422,90.33999633789062,90.33999633789062,38000.0,14.295000076293945,14.295000076293945,14.489999771118164,13.779999732971191,13.789999961853027,16042500.0
2020-10-22,108.24498748779297,111.22000122070312,111.37000274658203,111.19000244140625,111.37000274658203,252000,100.62739562988281,100.68000030517578,100.79000091552734,100.63999938964844,100.79000091552734,17400.0,90.12000274658203,90.12000274658203,90.37999725341797,90.11000061035156,90.37999725341797,28500.0,14.625,14.625,14.869999885559082,14.199999809265137,14.569999694824219,10844400.0
2020-10-23,108.60509490966797,111.58999633789062,111.62000274658203,111.2699966430664,111.5199966430664,92300,100.93724060058594,100.98999786376953,101.01000213623047,100.69000244140625,101.01000213623047,22000.0,90.30000305175781,90.30000305175781,90.30000305175781,90.18000030517578,90.25,24400.0,14.380000114440918,14.380000114440918,14.779999732971191,14.0600004196167,14.779999732971191,6830900.0
2020-10-26,108.11846923828125,111.08999633789062,111.25,111.08000183105469,111.22000122070312,45900,100.54743957519531,100.5999984741211,100.70999908447266,100.56999969482422,100.69999694824219,12000.0,90.12999725341797,90.12999725341797,90.18000030517578,90.0199966430664,90.0199966430664,52800.0,14.380000114440918,14.380000114440918,14.989999771118164,13.880000114440918,14.770000457763672,9812000.0
2020-10-27,108.13794708251953,111.11000061035156,111.37000274658203,111.0999984741211,111.27999877929688,110400,100.53743743896484,100.58999633789062,100.76000213623047,100.58999633789062,100.66999816894531,14600.0,90.44999694824219,90.44999694824219,90.55000305175781,90.33999633789062,90.36000061035156,44000.0,15.670000076293945,15.670000076293945,15.710000038146973,14.850000381469727,15.0,14293100.0
